780, 420
768, 420
768, 408
756, 408
756, 420
756, 432
768, 432
768, 444
780, 444
780, 456
792, 456
792, 468
792, 480
792, 492
792, 504
780, 504
780, 492
780, 480
780, 468
768, 468
768, 456
756, 456
756, 444
744, 444
744, 432
744, 420
744, 408
732, 408
732, 420
732, 432
732, 444
732, 456
744, 456
744, 468
756, 468
756, 480
768, 480
768, 492
768, 504
756, 504
756, 492
744, 492
744, 480
732, 480
732, 468
720, 468
720, 456
720, 444
720, 432
720, 420
720, 408
708, 408
708, 420
708, 432
708, 444
708, 456
708, 468
708, 480
720, 480
720, 492
732, 492
732, 504
744, 504
744, 516
732, 516
720, 516
720, 504
708, 504
708, 492
696, 492
684, 492
684, 504
672, 504
672, 516
660, 516
660, 528
672, 528
672, 540
684, 540
684, 552
696, 552
708, 552
708, 540
720, 540
720, 528
732, 528
744, 528
744, 540
732, 540
732, 552
720, 552
720, 564
708, 564
708, 576
708, 588
708, 600
708, 612
708, 624
708, 636
708, 648
720, 648
720, 636
720, 624
720, 612
720, 600
720, 588
720, 576
732, 576
732, 564
744, 564
744, 552
756, 552
756, 540
768, 540
768, 552
768, 564
756, 564
756, 576
744, 576
744, 588
732, 588
732, 600
732, 612
732, 624
732, 636
732, 648
744, 648
744, 636
744, 624
744, 612
744, 600
756, 600
756, 588
768, 588
768, 576
780, 576
780, 564
780, 552
780, 540
792, 540
792, 552
792, 564
792, 576
792, 588
780, 588
780, 600
768, 600
768, 612
756, 612
756, 624
756, 636
756, 648
768, 648
768, 636
768, 624
780, 624
780, 612
792, 612
792, 600
804, 600
804, 588
804, 576
804, 564
804, 552
804, 540
816, 540
816, 552
816, 564
816, 576
816, 588
816, 600
816, 612
804, 612
804, 624
792, 624
792, 636
780, 636
780, 648
792, 648
804, 648
804, 636
816, 636
816, 624
828, 624
840, 624
